,,conversion,click,cvr,click percentage of total data
2511,hammond,6,56,0.10714285714285714,0.045039610729078694
4218,new haven,0,56,0.0,0.045039610729078694
6629,williamsburg,1,56,0.017857142857142856,0.045039610729078694
6377,warner robins,9,56,0.16071428571428573,0.045039610729078694
5224,rocky mount,2,56,0.03571428571428571,0.045039610729078694
5901,sugar land,7,56,0.125,0.045039610729078694
4039,morristown,7,56,0.125,0.045039610729078694
475,bethlehem,0,56,0.0,0.045039610729078694
6112,torrance,1,56,0.017857142857142856,0.045039610729078694
3693,maryville,3,56,0.05357142857142857,0.045039610729078694
1931,fairfax,0,56,0.0,0.045039610729078694
6784,yuma,3,55,0.05454545454545454,0.04423533196605944
5198,rock hill,6,55,0.10909090909090909,0.04423533196605944
5799,st peters,5,55,0.09090909090909091,0.04423533196605944
6690,winter springs,3,54,0.05555555555555555,0.04343105320304018
4592,pacoima,3,54,0.05555555555555555,0.04343105320304018
4925,port saint lucie,2,53,0.03773584905660377,0.04262677444002091
622,bowling green,6,53,0.11320754716981132,0.04262677444002091
3297,laurel,3,53,0.05660377358490566,0.04262677444002091
2827,humble,3,53,0.05660377358490566,0.04262677444002091
5358,san leandro,3,53,0.05660377358490566,0.04262677444002091
135,anderson,7,53,0.1320754716981132,0.04262677444002091
2954,jefferson city,4,53,0.07547169811320754,0.04262677444002091
3598,manassas,8,52,0.15384615384615385,0.04182249567700165
3041,keller,0,52,0.0,0.04182249567700165
1839,elyria,2,52,0.038461538461538464,0.04182249567700165
4293,newton,2,52,0.038461538461538464,0.04182249567700165
3375,lewisville,0,52,0.0,0.04182249567700165
166,appleton,3,52,0.057692307692307696,0.04182249567700165
631,boynton beach,1,52,0.019230769230769232,0.04182249567700165
2227,gastonia,5,52,0.09615384615384616,0.04182249567700165
1510,delray beach,3,52,0.057692307692307696,0.04182249567700165
5855,stone mountain,1,52,0.019230769230769232,0.04182249567700165
4323,norman,3,51,0.058823529411764705,0.041018216913982386
2941,jamaica,3,51,0.058823529411764705,0.041018216913982386
4610,palm beach gardens,1,51,0.0196078431372549,0.041018216913982386
4700,pearland,3,51,0.058823529411764705,0.041018216913982386
143,ann arbor,2,51,0.0392156862745098,0.041018216913982386
1180,clovis,2,51,0.0392156862745098,0.041018216913982386
6255,venice,0,51,0.0,0.041018216913982386
5650,somerset,2,51,0.0392156862745098,0.041018216913982386
4864,plymouth,1,50,0.02,0.04021393815096312
1413,cumming,3,50,0.06,0.04021393815096312
1332,council bluffs,2,50,0.04,0.04021393815096312
6664,winchester,3,50,0.06,0.04021393815096312
3111,kingston,4,50,0.08,0.04021393815096312
1612,dublin,2,50,0.04,0.04021393815096312
5237,rome,6,50,0.12,0.04021393815096312
6585,white plains,3,50,0.06,0.04021393815096312
825,camden,1,50,0.02,0.04021393815096312
1513,deltona,6,50,0.12,0.04021393815096312
415,belleville,1,50,0.02,0.04021393815096312
6195,union,3,50,0.06,0.04021393815096312
1286,coppell,3,50,0.06,0.04021393815096312
3933,missouri city,2,50,0.04,0.04021393815096312
211,ashland,5,50,0.1,0.04021393815096312
5788,st joseph,3,50,0.06,0.04021393815096312
671,brick,4,49,0.08163265306122448,0.03940965938794386
1479,dearborn,1,49,0.02040816326530612,0.03940965938794386
5456,scranton,1,49,0.02040816326530612,0.03940965938794386
1435,dalton,4,49,0.08163265306122448,0.03940965938794386
2193,gaithersburg,1,49,0.02040816326530612,0.03940965938794386
2404,greeley,3,49,0.061224489795918366,0.03940965938794386
499,billings,0,49,0.0,0.03940965938794386
4361,north las vegas,2,49,0.04081632653061224,0.03940965938794386
1162,clifton,3,49,0.061224489795918366,0.03940965938794386
674,bridgeport,5,49,0.10204081632653061,0.03940965938794386
5391,santa fe,5,49,0.10204081632653061,0.03940965938794386
4024,morgantown,3,49,0.061224489795918366,0.03940965938794386
1042,chester,1,48,0.020833333333333332,0.0386053806249246
3785,medina,4,48,0.08333333333333333,0.0386053806249246
1789,elizabethtown,3,48,0.0625,0.0386053806249246
366,beaumont,2,48,0.041666666666666664,0.0386053806249246
2981,johnstown,3,48,0.0625,0.0386053806249246
2588,hattiesburg,3,48,0.0625,0.0386053806249246
303,bangor,1,48,0.020833333333333332,0.0386053806249246
4196,new bern,3,48,0.0625,0.0386053806249246
4581,oxnard,9,48,0.1875,0.0386053806249246
201,arvada,3,47,0.06382978723404255,0.037801101861905335
6171,tuscaloosa,2,47,0.0425531914893617,0.037801101861905335
5045,rancho cucamonga,1,47,0.02127659574468085,0.037801101861905335
3058,kennesaw,6,47,0.1276595744680851,0.037801101861905335
2705,hillsboro,0,47,0.0,0.037801101861905335
6775,youngstown,3,47,0.06382978723404255,0.037801101861905335
5009,puyallup,5,47,0.10638297872340426,0.037801101861905335
3932,missoula,3,47,0.06382978723404255,0.037801101861905335
2706,hillsborough,2,47,0.0425531914893617,0.037801101861905335
2405,green bay,1,47,0.02127659574468085,0.037801101861905335
106,amarillo,2,47,0.0425531914893617,0.037801101861905335
4290,newport,3,47,0.06382978723404255,0.037801101861905335
4764,phenix city,6,47,0.1276595744680851,0.037801101861905335
4651,parker,0,47,0.0,0.037801101861905335
6464,wesley chapel,0,47,0.0,0.037801101861905335
2614,hayward,3,47,0.06382978723404255,0.037801101861905335
5111,renton,3,46,0.06521739130434782,0.03699682309888607
2691,high point,5,46,0.10869565217391304,0.03699682309888607
474,bethesda,1,46,0.021739130434782608,0.03699682309888607
3287,largo,3,46,0.06521739130434782,0.03699682309888607
2684,hickory,1,46,0.021739130434782608,0.03699682309888607
1110,citrus heights,0,46,0.0,0.03699682309888607
2034,fontana,8,46,0.17391304347826086,0.03699682309888607
3091,killeen,5,46,0.10869565217391304,0.03699682309888607
2837,huntington beach,3,46,0.06521739130434782,0.03699682309888607
2998,jupiter,4,45,0.08888888888888889,0.036192544335866814
4376,north richland hills,1,45,0.022222222222222223,0.036192544335866814
78,allentown,1,45,0.022222222222222223,0.036192544335866814
1299,cordova,5,45,0.1111111111111111,0.036192544335866814
884,carmel,5,45,0.1111111111111111,0.036192544335866814
5810,stamford,2,45,0.044444444444444446,0.036192544335866814
6614,wichita falls,7,45,0.15555555555555556,0.036192544335866814
824,cambridge,0,45,0.0,0.036192544335866814
3775,mechanicsburg,0,45,0.0,0.036192544335866814
5652,somerville,3,45,0.06666666666666667,0.036192544335866814
5150,ridgewood,3,45,0.06666666666666667,0.036192544335866814
1156,clermont,0,44,0.0,0.03538826557284755
4760,pflugerville,0,44,0.0,0.03538826557284755
1762,el cajon,6,44,0.13636363636363635,0.03538826557284755
5911,summerville,1,44,0.022727272727272728,0.03538826557284755
2667,herndon,6,44,0.13636363636363635,0.03538826557284755
4919,port orange,2,44,0.045454545454545456,0.03538826557284755
1914,ewa beach,2,44,0.045454545454545456,0.03538826557284755
5916,sumter,3,44,0.06818181818181818,0.03538826557284755
2128,ft collins,0,43,0.0,0.034583986809828285
222,astoria,1,43,0.023255813953488372,0.034583986809828285
1748,edison,1,43,0.023255813953488372,0.034583986809828285
621,bowie,1,43,0.023255813953488372,0.034583986809828285
6687,winter garden,2,43,0.046511627906976744,0.034583986809828285
3930,mission viejo,1,43,0.023255813953488372,0.034583986809828285
2953,jefferson,3,43,0.06976744186046512,0.034583986809828285
1938,fairmont,6,43,0.13953488372093023,0.034583986809828285
2026,flushing,3,43,0.06976744186046512,0.034583986809828285
4521,orange,0,43,0.0,0.034583986809828285
4327,norristown,5,43,0.11627906976744186,0.034583986809828285
3324,league city,4,43,0.09302325581395349,0.034583986809828285
4289,newnan,8,43,0.18604651162790697,0.034583986809828285
1971,federal way,4,42,0.09523809523809523,0.03377970804680902
4190,new albany,1,42,0.023809523809523808,0.03377970804680902
758,buford,1,42,0.023809523809523808,0.03377970804680902
5380,sandy,1,42,0.023809523809523808,0.03377970804680902
4861,pleasanton,6,42,0.14285714285714285,0.03377970804680902
1533,des plaines,0,42,0.0,0.03377970804680902
4997,pueblo,0,42,0.0,0.03377970804680902
5390,santa cruz,2,42,0.047619047619047616,0.03377970804680902
96,altoona,1,42,0.023809523809523808,0.03377970804680902
3760,mcdonough,4,42,0.09523809523809523,0.03377970804680902
3756,mcallen,2,42,0.047619047619047616,0.03377970804680902
3470,longview,4,42,0.09523809523809523,0.03377970804680902
1614,dubuque,1,41,0.024390243902439025,0.03297542928378976
2019,florissant,3,41,0.07317073170731707,0.03297542928378976
